customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Multiple lines ,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges, Total charges ,Churn,Tenure_Group,Monthly_Charges_Group
1763-KUAAW,Female,1,No,No,18,Yes,No,No,No,No,No,No,No,Yes,One year,No,Bank transfer,20.35,366.3,No,13–24 months,Below 30
1104-TNLZA,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.8,2962.4,No,25–48 months,Above 90
5195-KPUNQ,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5127.75,No,49–60 months,Above 90
0520-FDVVT,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,102.35,3582.25,Yes,25–48 months,Above 90
3439-GVUSX,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,24.4,24.4,No,0–12 months,Below 30
1444-VVSGW,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card,115.65,8095.5,Yes,61+ months,Above 90
5712-PTIWW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.85,159.7,Yes,0–12 months,60–90
5949-HGVJL,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.05,1899.3,No,25–48 months,60–90
5203-XEHAX,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2187.9,No,25–48 months,60–90
1635-HDGFT,Female,0,No,Yes,19,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,20.5,389.5,No,13–24 months,Below 30
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1140.0,Yes,13–24 months,60–90
8050-XGRVL,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card,54.75,3394.5,No,61+ months,30–60
6661-HBGWL,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,104.75,4399.5,Yes,25–48 months,Above 90
1518-VOWAV,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,671.85,Yes,0–12 months,60–90
9828-QHFBK,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.15,1227.6,No,13–24 months,30–60
3908-MKIMJ,Male,1,Yes,No,68,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,2852.6,No,61+ months,30–60
5012-YSPJJ,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1684.85,No,25–48 months,30–60
5909-ECHUI,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,0–12 months,30–60
1309-BXVOQ,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2228.1,Yes,13–24 months,Above 90
6728-VOIFY,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96.0,6048.0,No,61+ months,Above 90
9317-WZPGV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,79.75,159.5,Yes,0–12 months,60–90
4891-NLUBA,Female,0,Yes,Yes,61,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,61.45,3748.45,No,61+ months,60–90
2856-HYAPG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,68.65,68.65,Yes,0–12 months,60–90
8969-PRHFK,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,353.7,No,13–24 months,Below 30
0661-KQHNK,Female,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card,19.0,114.0,No,0–12 months,Below 30
8709-KRDVL,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.0,3300.0,No,25–48 months,Above 90
4488-PSYCG,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,20.25,324.0,Yes,13–24 months,Below 30
1427-VERSM,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.7,5527.2,No,49–60 months,Above 90
9801-NOSHQ,Male,0,No,Yes,23,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.8,455.4,No,13–24 months,Below 30
6339-YPSAH,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,664.2,No,0–12 months,60–90
3621-CEOVK,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.2,1402.8,Yes,13–24 months,Above 90
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.9,1123.5,Yes,13–24 months,60–90
2159-TURXX,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,20.05,100.25,No,0–12 months,Below 30
1548-FEHVL,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.2,6478.2,No,61+ months,Above 90
3795-CAWEX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,116.55,8158.5,No,61+ months,Above 90
6215-NQCPY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1495.5,No,13–24 months,Above 90
5647-URDKA,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.7,157.6,No,0–12 months,Below 30
2229-DPMBI,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,156.0,No,0–12 months,Below 30
9626-WEQRM,Female,0,No,No,4,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,116.6,No,0–12 months,Below 30
2188-SXWVT,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1870.0,No,25–48 months,30–60
6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,90.8,6174.4,No,61+ months,Above 90
1094-BKOSX,Female,0,Yes,Yes,45,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,51.0,2295.0,No,25–48 months,30–60
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,810.9,No,0–12 months,Above 90
2978-XXSOG,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1299.1,No,13–24 months,30–60
2342-CKIAO,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,40.6,No,0–12 months,Below 30
6953-PBDIN,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,72.95,5106.5,No,61+ months,60–90
3898-BSJYF,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card,73.55,735.5,No,0–12 months,60–90
3938-YFPXD,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,84.3,6069.6,No,61+ months,60–90
7696-AMHOD,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,78.0,3822.0,No,49–60 months,60–90
2453-SAFNS,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,72.1,3893.4,No,49–60 months,60–90
9558-IHEZX,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,106.75,7579.25,No,61+ months,Above 90
9617-UDPEU,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,19.25,423.5,No,13–24 months,Below 30
6340-DACFT,Female,0,Yes,Yes,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,20.55,1027.5,No,49–60 months,Below 30
4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,860.0,No,25–48 months,Below 30
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,24.65,1109.25,No,25–48 months,Below 30
7426-GSWPO,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,103.5,6624.0,No,61+ months,Above 90
3389-KTRXV,Female,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,23.85,548.55,No,13–24 months,Below 30
3118-UHVVQ,Female,0,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,25.8,1754.4,No,61+ months,Below 30
1031-IIDEO,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,0–12 months,60–90
5832-XKAES,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,69.8,139.6,Yes,0–12 months,60–90
3205-MXZRA,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card,59.45,1545.7,No,25–48 months,30–60
4701-AHWMW,Male,0,Yes,No,55,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,54.55,3000.25,Yes,49–60 months,30–60
8317-BVKSO,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,20.05,280.7,No,13–24 months,Below 30
5702-KVQRD,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,82.55,5861.05,No,61+ months,60–90
0083-PIVIK,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.25,5200.0,No,61+ months,60–90
9210-IAHGH,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,70.75,495.25,Yes,0–12 months,60–90
6169-PGNCD,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,74.3,4235.1,No,49–60 months,60–90
0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1223.3,Yes,13–24 months,Above 90
4592-IWTJI,Female,0,Yes,Yes,3,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card,29.7,89.1,Yes,0–12 months,Below 30
4909-JOUPP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,109.7,7898.4,No,61+ months,Above 90
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,96.35,3854.0,No,25–48 months,Above 90
2257-BOVXD,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,66.6,932.4,No,13–24 months,60–90
7729-JTEEC,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,89.0,No,0–12 months,30–60
7632-MNYOY,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card,110.9,7319.4,Yes,61+ months,Above 90
6518-LGAOV,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,3990.0,Yes,25–48 months,Above 90
7242-QZLXF,Male,0,No,Yes,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,0–12 months,Below 30
4576-CSAJH,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card,55.15,1213.3,Yes,13–24 months,30–60
1000-AJSLD,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,0–12 months,Below 30
9696-RMYBA,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,400.5,No,0–12 months,60–90
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer,69.05,2002.45,No,25–48 months,60–90
1062-LHZOD,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,0–12 months,60–90
9770-LXDBK,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,61.2,No,0–12 months,Below 30
4086-WITJG,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,19.7,1398.7,No,61+ months,Below 30
8344-WFMFH,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,450.9,No,0–12 months,30–60
9600-NAXZN,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.4,4360.2,Yes,25–48 months,Above 90
8822-KNBHV,Female,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,83.45,4005.6,No,25–48 months,60–90
8404-FYDIB,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,86.65,2252.9,No,25–48 months,60–90
2791-SFVEW,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,20.15,181.35,No,0–12 months,Below 30
6457-USBER,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,0–12 months,60–90
6762-NSODU,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card,19.4,892.4,No,25–48 months,Below 30
4662-EKDPQ,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,62.05,124.1,Yes,0–12 months,60–90
9248-OJYKK,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,0–12 months,60–90
9888-ZCUMM,Male,0,Yes,Yes,64,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,60.05,3843.2,No,61+ months,60–90
3398-FSHON,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,1095.6,Yes,0–12 months,Above 90
3319-DWOEP,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,574.5,Yes,0–12 months,Above 90
1074-WVEVG,Female,0,Yes,No,59,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.35,1200.65,No,49–60 months,Below 30
9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,94.05,658.35,No,0–12 months,Above 90
6437-UDQJM,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,84.1,6055.2,No,61+ months,60–90
1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1260.0,No,13–24 months,60–90
2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,55.55,1388.75,No,25–48 months,30–60
9259-PACGQ,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2130.1,Yes,25–48 months,60–90
4415-IJZTP,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,0–12 months,60–90
1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,102.1,1021.0,Yes,0–12 months,Above 90
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.1,482.4,No,13–24 months,Below 30
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,703.0,No,0–12 months,60–90
1122-YJBCS,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card,53.65,3701.85,No,61+ months,30–60
4990-ALDGW,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.75,1182.75,No,49–60 months,Below 30
4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,103.4,5170.0,No,49–60 months,Above 90
3315-IKYZQ,Male,0,Yes,Yes,28,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,50.8,1422.4,No,25–48 months,30–60
2810-FTLEM,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,802.4,Yes,13–24 months,30–60
4747-LCAQL,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.0,1975.0,No,25–48 months,60–90
3411-WLRSQ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.6,223.8,No,0–12 months,60–90
0898-XCGTF,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer,96.5,5886.5,No,61+ months,Above 90
8006-PYCSW,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.1,40.2,No,0–12 months,Below 30
8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.4,989.4,No,49–60 months,Below 30
8722-PRFDV,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,77.55,5506.05,No,61+ months,60–90
2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.05,401.0,No,13–24 months,Below 30
4020-KIUDI,Male,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,19.85,119.1,No,0–12 months,Below 30
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,121.2,No,0–12 months,Below 30
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1956.05,No,25–48 months,60–90
0827-ITJPH,Male,0,No,No,36,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,18.55,667.8,No,25–48 months,Below 30
8799-OXZMD,Female,0,No,No,28,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,833.0,No,25–48 months,Below 30
1925-TIBLE,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,605.5,Yes,0–12 months,60–90
1705-GUHPV,Female,0,No,No,63,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.2,1524.6,No,61+ months,Below 30
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.55,1130.4,No,25–48 months,Below 30
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer,20.45,1002.05,No,49–60 months,Below 30
0818-OCPZO,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2199.15,Yes,25–48 months,60–90
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,92.3,6645.6,No,61+ months,Above 90
1447-GIQMR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,0–12 months,60–90
3704-IEAXF,Female,0,Yes,Yes,72,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,53.65,3862.8,No,61+ months,30–60
6810-VCAEX,Female,0,No,No,47,No,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,39.65,1863.55,No,25–48 months,30–60
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,0–12 months,30–60
4480-MBMLB,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,104.8,3772.8,No,25–48 months,Above 90
1395-OFUWC,Male,0,Yes,Yes,43,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,29.3,1259.9,No,25–48 months,Below 30
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.85,2263.95,No,25–48 months,60–90
0872-NXJYS,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,715.95,Yes,0–12 months,60–90
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3938.7,No,25–48 months,Above 90
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3466.75,No,25–48 months,Above 90
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,73.35,0.0,No,0–12 months,60–90
5090-EMGTC,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,100.05,5902.95,No,49–60 months,Above 90
2346-CZYIL,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card,20.35,549.45,No,25–48 months,Below 30
3798-EPWRR,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,87.9,No,0–12 months,30–60
6258-NGCNG,Male,0,No,No,7,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.5,164.5,No,0–12 months,Below 30
4186-ZBUEW,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,70.7,2545.2,No,25–48 months,60–90
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,94.3,3866.3,No,25–48 months,Above 90
1442-BQPVU,Female,0,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,378.95,No,13–24 months,Below 30
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,20.85,396.15,No,13–24 months,Below 30
4940-KHCWD,Female,0,Yes,No,60,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,37.7,2262.0,No,49–60 months,30–60
9412-ARGBX,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4584.0,Yes,25–48 months,Above 90
1389-CXMLU,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,273.15,Yes,0–12 months,Above 90
9589-ABEPT,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6379.05,No,61+ months,Above 90
9388-ZEYVT,Male,0,No,No,43,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,44.15,1898.45,No,25–48 months,30–60
0305-SQECB,Female,0,No,Yes,11,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,36.05,396.55,No,0–12 months,30–60
7605-SNLQG,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,50.25,2261.25,No,25–48 months,30–60
4670-TABXH,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,109.75,7902.0,No,61+ months,Above 90
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.2,158.4,Yes,0–12 months,60–90
0064-SUDOG,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,20.3,243.6,No,0–12 months,Below 30
8561-NMTBD,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,112.35,7527.45,No,61+ months,Above 90
5161-XEUVX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,94.3,3489.1,No,25–48 months,Above 90
8292-FRFZQ,Female,0,No,No,39,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer,41.15,1604.85,No,25–48 months,30–60
8591-NXRCV,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,74.65,3060.65,No,25–48 months,60–90
7895-VONWT,Female,0,No,No,25,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1206.25,No,25–48 months,30–60
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,76.15,609.2,No,0–12 months,60–90
